target_id	name	uniprot	description	cmpd_id_in_src	cmpd_pubchem_cid	pubmed_ids
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL433510	44372903	11844691
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL295886	44290519	10397495
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL174995	44385263	10853668
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL266196	11754250	9871532
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL281573	44458182	10866393
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL171271	44382391	10206557
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL334482	11797044	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3142655	90663100	9544200
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL424052	10028749	9873581
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL200960	NULL	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1084908	45103523	20102150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL404025	11293438	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL322307	44338144	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL138935	44358364	11738569
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL300630	10625525	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL115755	44344069	14505652
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332293	44346059	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL17587	9914088	12646027
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL34483	44283892	12668020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL207568	44411386	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120761	44345740	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120761	44345740	10201839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120761	44345740	10201839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL425132	9983309	10853669
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1814697	NULL	21795054
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL180857	9870910	15664864
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL368937	23646582	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1560	44093	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL300298	44296365	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL324291	44345708	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL20614	44273854	10340604
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL412432	44286627	10915052
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL424545	NULL	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL424545	NULL	9871547
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3085115	NULL	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1083501	18671904	20102150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1083190	18671920	20102150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL407211	44346026	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL8133	101159681	11909707
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373475	73356390	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL539047	45265181	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL420912	44348212	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL401842	10114365	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL401842	10114365	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL207788	11963489	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL502639	101216195	19674897
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL266349	183797	12238922
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122894	10650266	9357536
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL372449	11317532	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL200573	44406523	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL103692	44332981	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL424316	15285659	11738570
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL424316	15285659	11738570
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL416754	44277254	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL194414	11744466	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1215083	49864062	20684597
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL312452	44314446	9873535
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL257507	44453398	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL417635	10135437	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19511	21182950	10201846
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3799876	127045707	27166573
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3799876	127045707	27166573
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682783	53323725	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373403	73345766	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32752	15434242	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL256450	44453465	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL312011	44462009	10498193
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL312647	11005330	12036353
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682760	53321021	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682764	53323724	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7292	91055022	11909707
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL207981	44411137	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448360	73352665	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342914	15431805	8917638
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250650	44443562	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL403310	11351875	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL377681	9893177	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332870	44347533	9357536
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL320664	44332934	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL286720	9893703	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL194486	10024183	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL353712	44380667	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682771	53320283	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32931	9910790	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL33839	44281595	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342838	10325271	8917638
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317682	44330665	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317682	44330665	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL539241	45264223	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL439678	10067786	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL264370	44288435	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1088332	45103723	20102150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL403359	11225163	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL206418	9868624	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3559601	118753908	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL284871	44277200	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL206418	9868624	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682774	53321023	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL330206	44330847	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL568275	17753625	19674897
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL246703	44441060	17428662
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32471	9804052	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL75569	44314437	9873535
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL355730	9888145	12617893
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143421	10927655	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL10657	12042266	10843219
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL22886	44458141	10866393
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682698	53326282	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL416912	10185327	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682787	53325004	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3114560	76310539	24461292
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL33141	44281709	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682757	53326293	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342838	10325271	8917638
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682766	51003503	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL401737	23646615	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL401737	23646615	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL196733	10457101	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32203	44281623	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL353137	44378621	14761180
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2152426	56947159	22612268
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL364255	NULL	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL364255	NULL	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL364255	NULL	10669559
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL312145	10453194	10698445
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL265315	9910164	10212122
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL197141	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL371309	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL322208	10117424	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL257898	23644678	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL257898	23644678	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120918	11114013	12904065
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL382414	11577871	16480269
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL101759	44330628	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL192268	11433298	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL381709	23586156	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL266349	183797	23899618
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1809219	56673691	22612268
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL296663	44288243	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1083499	9866964	20102150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL356296	11812370	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682699	53322357	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL367890	22861511	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL287807	44288029	10636229
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL94622	44327046	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1236167	447430	21035339
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL96376	9984568	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL82658	10863757	12036353
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL401655	11465119	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL266349	183797	23899618
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL206205	44411094	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL285579	44277248	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682788	53317109	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL48361	216210	27166573
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL48361	216210	27166573
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317639	44333951	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL290836	44288274	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL33480	44281580	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL341909	11048541	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL273026	25022639	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL355314	10093417	12617893
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL141676	9806376	8917638
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL26213	12967907	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL254784	44448299	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL102971	10118619	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL198416	10003356	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL83260	9874681	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL402378	10417117	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL321624	44338607	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL284436	44278104	10212122
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL257543	9867609	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL266349	183797	11909707
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL337365	44359810	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3114555	60150642	24461292
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL142566	10884304	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL270861	44453434	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143139	10938987	26200936
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143139	10938987	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682697	53324992	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL112726	44341287	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL141574	44359735	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL85282	44318182	9873569
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL287964	44287997	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682761	51003504	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL274968	44272634	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682762	9912171	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3423210	70004055	25912673
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL309403	10994262	12036353
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL179210	23646587	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL403735	11250356	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL191441	11181141	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL28966	44277228	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL441463	10206231	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL415358	91931126	10447955
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL101585	44332921	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448441	73355715	7739010
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19811	44272673	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143824	447221	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL329865	11757010	10498222
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL200153	11510856	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL140494	44359723	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL333154	44342560	9873743
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL333154	44342560	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL314914	44322227	10498222
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL38927	9869156	10498222
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342672	5287991	12238922
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL377681	9893177	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL208140	10479438	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL377303	6852188	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL46148	1282	16257204
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1809216	49835415	21741839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1215084	49864063	20684597
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL438351	44453680	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL208140	10479438	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL426806	11306453	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1161499	44377471	11858993
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL309670	10928726	12036353
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL320781	44338513	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682772	53321022	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL276880	44288104	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682786	53326298	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL418071	44287647	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL107762	44338624	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL70668	10072533	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1809234	56673692	22612268
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL270252	44453319	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL314189	101039781	10498193
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL434671	21182938	10201846
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL18778	10482478	10201846
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL142240	11762405	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250651	44443566	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL184580	44393264	15261262
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL105393	44333972	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL45480	9956947	9873422
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL339094	10393336	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448367	73349652	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL27852	9850467	10212122
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL283717	9894066	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL29389	44277050	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL270650	44453432	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL46842	44291445	9873414
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317915	10208076	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL343804	11114579	12238922
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL104331	44334349	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL139359	10864452	12238922
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL421437	9868633	9371237
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2152428	56947161	22612268
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373405	73350340	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	26200936
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	9804686
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	12482415
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	12617893
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	14505652
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19080	154118	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL84229	11070822	12036353
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL418017	18741279	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL402758	11259447	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448354	73348103	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448354	73348103	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL320897	44330667	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL327189	44326961	11133089
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682782	53321025	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL258018	11236372	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448349	73352663	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL190687	44399452	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL192268	11433298	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682763	9869891	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32661	9889871	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682693	53326281	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL42039	448677	9703466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL42039	448677	12482415
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL96893	44326766	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431906	NULL	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682773	53326295	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3084829	NULL	11212093
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL343805	44359730	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL338669	10348577	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL82032	9913055	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL84575	44320876	10498211
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL344204	9891337	8917638
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL313296	101039776	10498193
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL423543	44359885	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250466	24779756	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317137	44330835	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL256631	NULL	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682775	53320316	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL11157	9911866	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL258066	44453262	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL341260	10031628	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL141424	10074927	8917638
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL103862	10300692	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL254759	11225498	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL409921	44453318	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL254962	11283664	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3740265	127042761	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL9507	44265960	11297451
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL72308	21250293	12824021
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431577	9845526	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431577	9845526	12824021
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682696	53317096	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL353922	9983043	10206557
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122205	44348040	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL74314	10479744	12824020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3091519	67155199	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL355792	49796867	10230610
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL142776	10863633	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL313769	44462330	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL351735	44376475	12639567
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL257068	9959111	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL408125	44347346	9357536
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL20240	9807238	10669559
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL228341	44426248	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL36040	657006	12668020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL194560	10387118	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL432080	44281617	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL389960	44426244	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL404515	128861	24610996
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122488	10792619	9371237
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL291243	9802229	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL448961	44584172	11908961
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3741604	127042756	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL44226	44289616	12482415
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL427125	23646610	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL422722	44384391	10230612
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3629082	122194005	26537784
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3114559	71748115	24461292
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL103648	10141313	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL415237	91931125	10447955
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3800621	127045705	27166573
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3800621	127045705	27166573
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3415065	118733067	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3415065	118733067	25874337
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL319443	10300585	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2016869	56640160	22276953
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL418004	21182873	10201846
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL287417	9912441	12657281
